start_time,from,to,duration,region,position
2018-01-01 04:15:13,3811102431986,4540806490721,491,KY,65.035298|76.469038
2018-01-06 05:03:13,7429335307694,5955450615517,527,MA,99.298713|64.9463595
2018-01-10 21:05:26,8482992297654,8634457381589,341,NV,-147.965910|88.589296
2018-01-08 17:49:14,7188428136065,0346782131478,160,ME,-107.616790|11.380888
2018-01-04 12:10:08,1015615107114,6134220129086,495,LA,158.121117|35.603385
2018-01-06 06:24:20,3165841529977,0276382721642,467,MP,58.564076|-18.3420015
2018-01-09 15:46:50,8856823800352,3317422887854,415,LA,31.031203|-83.186992
2018-01-03 09:59:45,1844159790786,0753301240129,87,NE,83.508308|-82.218994
2018-01-01 21:49:11,2278605101291,6151960458180,452,MI,-109.783304|18.6115855
2018-01-10 22:24:55,7063484123757,6020710855721,341,NJ,168.365005|58.190256
2018-01-07 10:35:02,3963690603184,8837680383573,462,PA,41.132276|20.253929
2018-01-03 12:32:25,7786194456600,7428623366645,459,NY,18.319462|4.7321695
2018-01-05 01:57:26,3972456412441,9344871988472,349,WI,-67.867471|-86.3670955
2018-01-09 11:38:29,1164172056625,4448627077637,349,PW,32.161374|-82.7396105
2018-01-09 09:09:25,8699325317725,7411045670214,593,ND,-50.622480|18.2709015
2018-01-06 20:22:59,3438827612655,3569563334315,382,ID,-31.070068|3.331540
2018-01-04 10:38:38,8292544484400,8461375182928,415,WA,135.720780|83.9773245
2018-01-09 06:02:50,6415342295636,1383318731387,392,NJ,172.347075|18.4450575
2018-01-05 04:29:06,7729440818776,2501769944349,39,NY,-108.009370|57.163313
2018-01-07 13:05:04,8946867059370,6711702783246,290,PW,-46.339956|-47.371066
2018-01-11 01:31:15,6161994188918,7562473315314,573,OH,133.328826|-87.5546905
2018-01-01 15:23:13,9555327917760,0146545480635,127,UT,145.116367|26.875387
2018-01-10 06:32:59,6431592740914,2203128094335,197,OR,-96.674610|73.9185035
2018-01-08 09:22:53,9167308533555,7167969147928,217,KY,113.046107|-16.9373775
2018-01-06 21:37:59,0375900522813,6471174087107,482,MA,-167.888797|0.1723955
2018-01-02 00:20:10,5009745224822,6628376216905,241,VI,-95.279915|-56.5987355
2018-01-08 12:39:34,0265305676117,9144238336110,219,OH,80.196444|-8.635345
2018-01-05 08:38:35,5543531572527,9816488311837,114,MN,21.612215|79.627143
2018-01-10 06:29:32,4615695391287,8207405958551,239,WI,74.055917|-25.491792
2018-01-01 23:16:40,2081129498653,9514711198294,448,MO,123.219238|59.2637765
2018-01-09 08:20:14,2997263509757,0374766100754,323,MA,19.136838|40.6770215
2018-01-07 10:18:43,4129599986345,1718844930490,402,WY,-14.888269|4.2802495
2018-01-08 17:42:25,5890705367808,0751356218833,532,PR,60.314120|-19.6897825
2018-01-06 11:10:43,1761134972041,5328543101583,52,MH,-137.701182|-65.8789915
2018-01-02 19:05:02,0236914073230,8489143062775,477,VT,-19.009999|-22.598652
2018-01-01 00:54:47,1445777994613,0099942787965,18,TN,156.019816|-62.174914
2018-01-03 18:00:26,9415426853104,5493524592916,318,AL,-167.829692|89.159305
2018-01-09 01:38:29,5998651119486,5711155252823,272,AL,45.678869|68.8418455
2018-01-01 16:20:51,1316175974937,0362105719397,193,ND,135.855742|18.0315615
2018-01-09 21:39:18,2691076265319,7430522689703,47,HI,-83.883592|-13.9642495
2018-01-03 09:20:46,2072582117351,4933013853960,527,DC,-16.810843|78.7464735
2018-01-06 17:42:13,9843128664199,1309266591804,139,MO,90.985958|48.0403185
2018-01-07 15:53:39,2679805605067,0751303706930,271,UT,87.794061|-72.0508405
2018-01-09 22:15:58,1232172080759,3627057972681,160,NH,74.005805|-24.1106505
2018-01-05 21:02:49,5811241643275,5316298185388,556,VA,25.467011|-17.6967125
2018-01-08 16:16:50,6214849094402,7595482375199,151,WA,82.478504|-13.9122095
2018-01-03 00:29:45,4045012943236,2785939329552,185,HI,107.770078|-11.9739135
2018-01-05 16:47:53,6353897698104,5750978089193,49,MI,9.800252|-31.976713
2018-01-05 00:09:36,7206684053860,7394777428751,595,RI,131.590793|31.247673
2018-01-02 09:18:03,6104081933053,6886925361801,585,OK,40.974109|-10.7942045
2018-01-03 19:26:59,8192956659044,0147874824955,355,AZ,-23.972337|-43.5894955
2018-01-06 14:39:17,1212119375857,2353538566592,147,NJ,-164.436565|-50.580603
2018-01-10 09:56:09,9698964110076,4629182819494,379,GU,116.985392|-12.638269
2018-01-09 13:32:53,8734422432873,8168546166717,343,VI,-56.994555|22.924397
2018-01-01 08:05:43,1832339475817,4513733353152,243,DE,-167.271511|-87.824027
2018-01-03 13:34:58,5009602773711,8224560481144,372,AS,-161.529757|28.463077
2018-01-04 23:17:29,7275393439008,5550530962946,181,NE,-170.847391|69.450022
2018-01-08 07:33:38,0201548623766,4715477875309,284,NJ,12.939213|65.8139585
2018-01-07 04:33:57,8656884978526,0309905952798,146,MD,37.536664|-80.3906125
2018-01-08 08:45:39,9639934098421,4168315253155,250,AZ,-30.299711|-85.013616
2018-01-06 10:05:23,4516038430726,5965506724092,502,MI,-1.853855|-24.7696575
2018-01-05 08:11:50,8828746707153,0197222000685,509,AK,-75.497065|-83.381923
2018-01-07 02:01:51,7883940409616,2426122926121,381,LA,-23.592312|-89.533095
2018-01-08 05:58:52,3444456127941,4494152602780,173,AR,131.689924|-48.569433
2018-01-08 05:59:06,6400440581333,0155313898203,592,DE,64.971413|55.0815315
2018-01-02 20:45:35,3918701623229,9337050587493,109,MD,63.126431|-71.059832
2018-01-04 06:39:55,7258916316575,6313225927828,180,CT,42.188092|-28.973848
2018-01-02 02:37:24,8230621394043,2790051046096,135,UT,153.158913|81.573056
2018-01-10 12:25:31,9616002181535,0660062834276,313,OH,-0.990882|72.3393785
2018-01-03 02:34:00,9770339152486,9833310229274,387,MN,64.034454|77.924280
2018-01-04 03:15:27,0216688614444,3751408203700,280,CT,104.813455|-17.873451
2018-01-09 02:30:35,3826308128117,9318024540283,256,VT,53.352236|79.474683
2018-01-01 20:32:01,3111723979371,2684625213012,30,MT,57.881434|-72.712927
2018-01-05 09:49:02,9827432917127,4016862534638,283,OH,-87.269783|-25.434551
2018-01-05 08:18:31,8911445982347,6917557208026,201,VT,-31.322700|-8.4754715
2018-01-02 09:36:16,0341464865006,7835097572612,500,AR,40.930219|-64.311382
2018-01-01 16:50:01,1742675321716,3314911767845,370,MI,168.761110|-45.754976
2018-01-09 11:03:36,0444708753298,6281797216951,537,WY,-107.137331|-20.727073
2018-01-10 00:39:39,5349075074403,3347266247271,562,DC,-82.123032|77.2271035
2018-01-10 15:00:19,0601599745591,8149134928125,287,SD,121.880982|-49.3107485
2018-01-08 13:43:14,1366021866109,1200458436647,215,VI,-52.471457|-73.0240035
2018-01-02 17:56:40,1706710873717,7060418197472,477,WI,31.389415|54.7711375
2018-01-03 13:11:03,2940911559760,1869534087023,239,AL,140.906670|62.040280
2018-01-04 03:19:49,5285085148227,0634202925033,562,FL,-24.889468|20.072735
2018-01-04 22:23:39,2961797800751,3970860979801,476,WY,128.971818|-69.2614175
2018-01-01 18:58:53,6090626609649,6570686796459,281,PW,-136.102779|39.370504
2018-01-03 23:44:19,8872888136686,2244692992977,409,WV,165.960588|-86.303025
2018-01-03 05:30:01,1035203842969,1880649682042,533,PA,-82.149038|49.7974315
2018-01-07 11:28:34,6057578267656,1235421759201,335,FL,-30.773809|-57.8213825
2018-01-01 01:11:08,1577505050981,5588437820364,164,MO,47.550061|35.7072415
2018-01-10 08:52:15,3239162855773,2917700825190,43,PR,-101.974386|-33.9430485
2018-01-10 23:11:23,5014185586199,7375499843422,260,MO,-88.076512|37.5001135
2018-01-02 20:01:50,3665636610162,6716463100638,379,KY,-143.051355|-63.241612
2018-01-07 13:31:26,3432018377769,1348749709420,14,PR,76.533055|-12.224027
2018-01-05 00:20:50,8650458879577,9614572962226,73,ID,-12.131195|83.242584
2018-01-01 06:55:53,9031294042225,4507275583799,59,WV,-19.865633|-75.977082
2018-01-02 20:40:17,3546535191109,5915653961798,578,PW,-114.150257|-69.473008
2018-01-05 05:34:49,4688716089043,4287053190135,378,NH,-135.921253|-51.7468765
2018-01-10 02:52:14,6959248234598,6837697112439,463,ME,-23.809527|-11.907654
2018-01-01 07:59:41,0183125618606,1733864369569,266,AS,63.199083|-15.1100545
2018-01-07 17:00:42,0391226809967,8912184983759,112,AR,-36.677219|46.988528
2018-01-04 08:42:40,2873730284593,1675856200765,263,MS,-91.320195|-40.262852
2018-01-03 14:19:43,7044469652950,9325783121337,166,AL,-81.166149|-37.6815905
2018-01-07 15:39:23,4775366862064,2732369060024,156,WY,-44.964827|75.162940
2018-01-04 00:33:51,4553274247572,2296145390537,481,TN,-34.967932|9.9691615
2018-01-01 19:34:48,5565595010084,9206106981824,412,NH,-146.985602|-18.9760315
2018-01-06 03:03:21,0020863090026,0646673907564,244,KS,-36.956876|-20.5744935
2018-01-10 13:45:26,3965456966791,7714243935742,171,KS,38.928275|-72.3521465
2018-01-10 20:01:17,3070140937511,9898486823816,177,LA,-62.964360|43.899001
2018-01-02 09:33:51,6710915941445,8630156022316,430,MT,-137.157070|70.237895
2018-01-07 17:22:16,3122816603323,7990572614809,301,WY,-130.698198|49.8973695
2018-01-10 03:55:20,5648629010491,0163231413268,128,NE,-54.323460|-18.283396
2018-01-03 08:36:20,4669776931609,9660209353223,450,HI,-89.771081|2.4268175
2018-01-05 14:14:08,5909267143795,2004305339577,395,WV,-145.315875|-17.4208125
2018-01-08 05:06:44,2509601725427,3326813762070,508,SC,118.632750|-39.4446015
2018-01-08 01:21:54,0991124670054,5247330468398,466,AR,-10.895253|14.287821
2018-01-05 22:49:44,8978767318706,5761665400683,81,PR,-93.873659|10.4167875
2018-01-01 12:44:35,9007005986515,1502471441706,273,SD,48.889326|-78.0811435
2018-01-06 17:00:54,2882658022100,8540401038731,398,IN,-76.531112|87.6110125
2018-01-09 08:14:13,0167756698260,3081999120119,350,NC,-122.440739|-34.5487475
2018-01-08 11:09:31,6749548627888,2175345010062,81,OK,7.044597|-17.243408
2018-01-03 17:38:34,9474357358187,2729781369625,528,MN,-157.130535|40.214419
2018-01-03 16:37:56,2149578500136,9747368859154,184,AL,138.583598|-19.3513875
2018-01-09 12:30:32,3685299789180,1711928606064,18,NH,158.110799|37.7920375
2018-01-09 06:08:34,5434990488653,5623597062791,581,VI,140.351216|-75.5146085
2018-01-08 20:36:53,4528530797080,6399190422746,394,PW,-129.936709|88.386268
2018-01-03 14:02:35,3163641539452,8297256195930,32,OH,-100.902020|15.700985
2018-01-04 13:37:00,7490865715463,5788004826356,173,MI,-121.498529|-1.6798995
2018-01-09 23:24:12,0172372286457,4737340510207,97,NJ,-43.559781|-41.251565
2018-01-01 05:31:06,2947379939748,9704274080251,452,WI,-162.882396|-1.964041
2018-01-02 00:51:09,2183278871546,3251897240771,439,ID,99.625910|78.2409335
2018-01-01 02:26:44,3650834435831,3441235925713,157,DC,-117.577635|82.4650355
2018-01-01 01:48:59,0867424708137,5065394744442,101,ND,52.382238|60.049033
2018-01-04 02:26:48,0475915487684,0083388856178,204,KS,98.801719|-37.520175
2018-01-05 19:23:36,6078073580633,1115528195873,74,KS,-69.021491|-13.7415545
2018-01-01 14:51:56,6542101836792,1970312396148,418,PW,-49.968793|-65.370291
2018-01-01 14:27:57,5698119032085,3179212713536,22,CA,120.667875|63.091789
2018-01-08 01:18:15,8874752259026,9512595766537,14,VA,65.781189|-37.0653285
2018-01-01 08:42:35,0898669131801,5286755160812,406,CA,147.209456|41.870745
2018-01-03 00:50:13,6185114792945,4839566919039,462,AS,45.240488|19.0522045
2018-01-04 22:41:22,4048915601337,5389905582032,515,GA,-21.237840|5.7044095
2018-01-06 02:24:13,1307266412359,6863455051149,112,IA,-32.048982|40.0004225
2018-01-10 20:47:01,4628308161132,4838964018797,222,VA,-118.867314|-71.107560
2018-01-08 18:39:01,0537138742903,7473395503508,206,IA,-45.173607|77.8190365
2018-01-04 10:44:12,7157703869630,5246432850148,136,MA,-28.229409|-71.084666
2018-01-02 00:57:15,3578582214330,8143536623215,371,AS,-64.809408|70.971552
2018-01-06 19:50:17,2934660609118,6713267316593,193,TX,-0.705453|-44.374093
2018-01-02 13:26:42,9598503813415,5926316384225,570,ID,-28.813195|61.6020795
2018-01-04 14:28:55,1218409653827,9393546665272,31,DE,-141.294623|39.144643
2018-01-10 10:07:04,4130748402438,3143138853392,581,FM,72.003136|-14.099945
2018-01-01 02:56:01,5519350251872,0657678984152,256,AZ,164.395385|76.490977
2018-01-09 08:40:51,9448306491270,2010688514201,253,NE,170.571228|-73.673753
2018-01-10 00:15:23,8442701727247,3012399288043,342,OR,179.330265|34.198324
2018-01-05 16:13:52,5057840724232,8976399685587,269,CO,114.761258|-17.540295
2018-01-01 08:29:56,9470237833512,7629425291487,537,CO,-126.855658|-89.512682
2018-01-05 12:30:06,0778749534092,5290286132228,286,CT,82.974546|-60.4135815
2018-01-09 07:19:02,0584434029557,5087359990543,69,CA,168.332332|27.0297835
2018-01-01 14:49:29,1307708652749,0383588309749,47,FL,-97.274943|45.034371
2018-01-11 10:16:10,9750860112717,1402004952045,398,UT,20.547396|18.889607
2018-01-08 10:05:41,6184227041366,2729677995781,195,GA,59.342994|84.035151
2018-01-04 13:34:21,3252214867151,4920437616024,599,MH,-70.004725|-62.9001375
2018-01-05 01:22:34,5194582221500,2780445124668,518,WY,44.591287|-12.416631
2018-01-11 01:17:42,9638820920541,6912157685695,215,MD,-171.895515|53.4804985
2018-01-09 09:17:54,3714097306604,3586093984679,282,FL,-34.422887|-25.386144
2018-01-01 00:27:28,7012927525808,3982925813520,510,ME,-33.724238|-7.860036
2018-01-07 03:57:19,3472379461904,1126898365123,473,PA,-75.705583|-44.5273645
2018-01-08 07:39:22,7629693583598,3119298879028,305,SD,-83.355400|-22.9884735
2018-01-07 12:09:26,1679331352192,4586931134634,547,WV,-55.916320|-84.1198515
2018-01-04 06:24:36,5455356674741,7679720688734,163,KY,-168.743817|-20.3987745
2018-01-05 09:34:58,3495428782287,4754122303127,417,NY,142.560711|36.644266
2018-01-04 16:34:58,3269167687951,6303793916238,205,ND,-124.967494|24.735492
2018-01-01 08:32:50,9638102064046,2707851315531,151,ME,-174.085827|80.689701
2018-01-10 06:01:59,4160457334899,2687181217574,319,KS,-62.532276|37.464179
2018-01-03 14:26:34,5421586346465,8061977657700,293,SD,-120.112510|-84.073371
2018-01-08 11:56:27,0977340945163,6221187605002,551,FM,39.071250|-41.311842
2018-01-09 06:38:33,0864212226366,0916791764778,420,AL,55.318562|59.246149
2018-01-06 23:12:56,3194499160699,7789190669034,348,NC,39.049576|-40.7725215
2018-01-09 18:02:31,1717193547054,2611701946682,34,PW,133.429196|87.6870265
2018-01-06 15:13:48,5421770447083,3800728120325,576,CA,68.906990|-36.4685245
2018-01-10 09:13:08,4175332174089,1136700272088,154,ID,-35.976844|79.9770945
2018-01-01 01:55:06,4993096043290,0132895263469,67,NJ,-177.110159|-13.777745
2018-01-07 05:10:42,8616760360797,7589925440299,68,IA,-34.536058|52.2560625
2018-01-06 23:41:17,1139900668830,9845256899575,336,MD,2.484975|24.5085305
2018-01-03 15:51:52,2129605028634,0263703254963,267,ID,138.892533|-52.8844985
2018-01-06 14:18:33,3613945442856,7235690770052,140,NV,178.899520|25.179469
2018-01-01 14:38:40,9322567590600,8806827041729,29,TN,29.278274|29.3941235
2018-01-09 10:21:24,3028828946012,4454721803157,208,VI,-130.766268|72.7523955
2018-01-11 09:35:29,8324648267712,0442063141406,385,AZ,-167.083377|84.106515
2018-01-07 10:39:04,1692441013386,6820197716774,455,ND,108.457206|-3.888763
2018-01-09 05:35:39,7258780554925,8122519127214,232,KY,70.182520|-76.5027775
2018-01-03 02:54:04,2979822426741,1114806791524,507,SD,20.206744|-0.7339705
2018-01-03 08:09:07,8138853482682,1637116215269,339,AK,-11.327913|11.957458
2018-01-02 07:25:23,0041249984097,1225525743275,242,SD,-158.014775|-79.7545875
2018-01-03 13:34:45,7491501660296,2466775795802,363,DE,26.770871|-63.4494325
2018-01-10 09:11:52,2350733297777,2633562457146,410,GU,115.026813|63.1594535
2018-01-10 14:21:58,7257053497108,9941659344321,196,KS,-38.921964|-42.4312195
2018-01-09 17:19:11,9943842684749,0210511409719,135,WV,-43.826119|53.104393
2018-01-06 14:05:16,7039497679800,3427153157478,337,MI,122.149168|3.9272595
2018-01-01 12:18:07,8874355843364,4015010956346,349,WY,-107.505469|89.0758705
2018-01-10 12:58:14,3088461034982,2620727997424,77,NM,-53.332724|-57.997747
2018-01-05 16:05:23,3575852278241,1277801851464,295,UT,150.634998|55.430998
2018-01-08 20:56:44,8474370650125,6256809182316,133,PW,-45.088689|57.7139855
2018-01-03 01:38:02,6714878778767,1265453336211,285,SC,-164.196679|-43.114073
2018-01-10 23:27:43,9475596147778,8346335292706,63,MP,175.326884|79.556883
2018-01-07 10:50:23,3728098994197,3924020885771,43,CT,61.481315|-66.420745
2018-01-08 07:32:47,4651270514909,5828880560733,99,MT,163.297046|-69.318360
2018-01-02 09:03:46,8067727474059,9773071009842,577,KY,-119.081811|-36.229415
2018-01-03 09:40:10,4028845733676,0419069033105,89,MI,80.181286|41.3275565
2018-01-07 02:49:18,7469381409476,5835610094894,354,NV,66.905142|86.1759745
2018-01-04 13:50:56,9707810224977,6646127516275,1,FL,108.054192|65.0437525
2018-01-10 16:27:19,9269953556063,6926617160304,214,DC,129.691412|55.8610125
2018-01-06 14:52:27,2090978965271,8982155347968,563,MP,125.860628|42.597813
2018-01-07 07:25:46,6874042061282,8745208152795,459,NH,21.686230|-17.352323
2018-01-11 04:22:06,3580294075876,9275304467587,558,NV,3.586273|48.8555485
2018-01-05 14:59:20,0256020509548,0768061758376,381,RI,-79.664937|-24.135798
2018-01-03 18:46:07,4323547485330,5045658998753,533,WI,157.488972|-60.0698425
2018-01-06 11:26:12,5243104228623,0542986248005,185,MH,120.326464|-6.488956
2018-01-05 09:34:53,3231168710187,7328710061258,280,AL,-41.063188|80.9835475
2018-01-06 11:23:00,7241271982716,9619967887579,39,ME,32.706581|53.116131
2018-01-05 06:57:47,7779337674528,9725510081809,230,ND,-81.554183|-18.6232715
2018-01-05 04:40:31,3456793402448,4160555869577,301,OR,-37.025120|1.882362
2018-01-06 18:50:18,4859079708771,3773095762909,459,AR,98.031671|0.0105865
2018-01-03 20:56:36,3009416217884,5487413830065,542,RI,-152.862732|-53.8435795
2018-01-01 14:42:19,4241061992794,0403823252407,177,PW,172.898748|-88.046449
2018-01-10 17:28:02,5032775736338,2514190507852,586,MN,-10.964031|26.3411195
2018-01-03 19:15:06,5030644404283,4635649781818,26,IL,-119.763915|1.293307
2018-01-03 10:42:30,6227140590665,2641622705438,301,ND,-14.849745|87.686729
2018-01-08 13:37:26,7786704971442,3817459547401,89,MO,-27.902727|78.1353345
2018-01-02 02:03:36,5226444208854,6798960591012,143,MT,-69.370328|-8.692065
2018-01-03 00:48:06,3511696773565,5330753929263,595,IA,-160.610207|-6.6027815
2018-01-07 22:35:21,0980765397737,0405265255555,504,NV,-97.580706|1.3621915
2018-01-10 02:48:23,5747216973190,3835394320298,386,OK,29.840497|84.522669
2018-01-08 00:35:48,4849505924815,9689041857647,144,OH,-135.752611|-25.4012975
2018-01-01 03:39:13,3806918367567,8948066407627,176,IN,-98.613454|42.949467
2018-01-11 01:25:23,9657500193771,3139420131344,230,ME,172.209944|70.345259
2018-01-09 08:42:16,5711460244132,6280796335486,565,IN,105.549767|-63.700767
2018-01-07 22:47:38,0594763718437,9976993754904,319,MT,-3.955520|46.311569
2018-01-08 12:39:17,5098720792518,6110057112569,189,MP,-8.327207|39.8676795
2018-01-01 16:08:18,9342589685564,4505069357613,562,NM,46.134856|-54.254875
2018-01-09 05:09:08,3942146433331,6611980713644,141,MO,-7.711342|56.0695645
2018-01-08 10:33:35,0657745418377,5067429859930,98,MN,5.483058|81.875168
2018-01-02 21:13:51,6907276304261,8266284541702,102,NJ,-173.022011|70.2342655
2018-01-02 05:40:50,7090520956239,1763258706764,197,KS,108.829549|80.2741895
2018-01-09 02:24:56,2805122426956,0655679952421,118,PA,36.232804|-86.6024845
2018-01-10 11:11:02,0352563859756,0454530580413,275,VA,130.780523|7.1968425
2018-01-03 11:48:03,1495053440156,7361808707507,153,ME,88.349576|-17.7998575
2018-01-01 07:56:27,9384777681034,0043109058150,582,CT,-144.088358|-16.830620
2018-01-01 06:25:37,4019764021873,9235964931368,329,VT,0.519077|29.205182
2018-01-09 03:14:14,2998419494614,8153341642057,54,VI,-40.411354|-77.792350
2018-01-04 09:14:23,4692926314004,9003321618195,262,NY,62.609015|-7.898068
2018-01-05 12:30:42,1543438176300,2444426035815,422,IA,-76.175096|-39.0578505
